adm0.x,adm0.y,NS_tag.x,NS_tag.y,simi_scale,vote_scale,bibi_scale,NS_tag,R,V,A,tag,adm0_name.x,adm0_name.y
TUR,EGY,GN,GS,0.92644403,0.704661682,0.169733014,GN-GS,2,-1,1,HLH,Turkey,Egypt
TUR,ERI,GN,GS,0.941477121,0.553810943,0,GN-GS,2,-2,-2,HLL,Turkey,Eritrea
TUR,ETH,GN,GS,0.944127088,0.912414255,0,GN-GS,2,2,-2,HHL,Turkey,Ethiopia
TUR,IND,GN,GS,0.94403792,0.694656164,0.050535874,GN-GS,2,-1,-1,HLL,Turkey,India
TUR,IRN,GN,GS,0.98811274,0.948723408,0.19315774,GN-GS,2,2,1,HHH,Turkey,Iran
TUR,JOR,GN,GS,0.944543548,0.677453694,0,GN-GS,2,-1,-2,HLL,Turkey,Jordan
TUR,LKA,GN,GS,0.916293523,0.757322303,0,GN-GS,2,-1,-2,HLL,Turkey,Sri Lanka
TUR,MAR,GN,GS,0.993017297,0.69960839,0,GN-GS,2,-1,-2,HLL,Turkey,Morocco
TUR,MEX,GN,GS,0.992501342,0.604343198,0.057349191,GN-GS,2,-1,-1,HLL,Turkey,Mexico
TUR,NAM,GN,GS,0.960376771,0.480854041,0,GN-GS,2,-2,-2,HLL,Turkey,Namibia
TUR,OMN,GN,GS,0.940233026,0.67702789,0,GN-GS,2,-1,-2,HLL,Turkey,Oman
TUR,PAK,GN,GS,0.976566873,0.771500163,0.129559587,GN-GS,2,-1,1,HLH,Turkey,Pakistan
TUR,PER,GN,GS,0.9678621,0.691496526,0,GN-GS,2,-1,-2,HLL,Turkey,Peru
TUR,SAU,GN,GS,0.934217797,0.64359777,0.15354273,GN-GS,2,-1,1,HLH,Turkey,Saudi Arabia
TUR,SDN,GN,GS,0.959862232,0.598231794,0,GN-GS,2,-1,-2,HLL,Turkey,Sudan
TUR,SOM,GN,GS,0.900349149,0.967964789,0,GN-GS,2,2,-2,HHL,Turkey,Somalia
TUR,SYR,GN,GS,0.958825648,0.834476237,0,GN-GS,2,1,-2,HHL,Turkey,Syrian Arab Republic
TUR,TUN,GN,GS,0.984867639,0.696518287,0,GN-GS,2,-1,-2,HLL,Turkey,Tunisia
TUR,URY,GN,GS,0.977224221,0.63444752,0,GN-GS,2,-1,-2,HLL,Turkey,Uruguay
TUR,VEN,GN,GS,0.961103263,0.862380243,0,GN-GS,2,1,-2,HHL,Turkey,Venezuela
TUR,YEM,GN,GS,0.951117302,0.422724816,0,GN-GS,2,-2,-2,HLL,Turkey,Yemen
TUR,ZAF,GN,GS,0.978316126,0.548435171,0,GN-GS,2,-2,-2,HLL,Turkey,South Africa
UKR,ARE,GN,GS,0.97287263,0.44045911,0,GN-GS,2,-2,-2,HLL,Ukraine,United Arab Emirates
UKR,ARG,GN,GS,0.991881554,0.544399716,0,GN-GS,2,-2,-2,HLL,Ukraine,Argentina
UKR,BRA,GN,GS,0.981648458,0.536585366,0,GN-GS,2,-2,-2,HLL,Ukraine,Brazil
UKR,CHL,GN,GS,0.98506888,0.495145631,0,GN-GS,2,-2,-2,HLL,Ukraine,Chile
UKR,EGY,GN,GS,0.984479097,0.372132335,0,GN-GS,2,-2,-2,HLL,Ukraine,Egypt
UKR,GAB,GN,GS,0.935098002,0.420209059,0,GN-GS,2,-2,-2,HLL,Ukraine,Gabon
UKR,IRN,GN,GS,0.968115698,0.35,0,GN-GS,2,-2,-2,HLL,Ukraine,Iran
UKR,IRQ,GN,GS,0.959431372,0.25878999,0,GN-GS,2,-2,-2,HLL,Ukraine,Iraq
UKR,JOR,GN,GS,0.975029134,0.386309992,0,GN-GS,2,-2,-2,HLL,Ukraine,Jordan
UKR,KWT,GN,GS,0.959431372,0.434919102,0,GN-GS,2,-2,-2,HLL,Ukraine,Kuwait
UKR,LBY,GN,GS,0.981999452,0.32009052,0,GN-GS,2,-2,-2,HLL,Ukraine,Libya
UKR,MAR,GN,GS,0.958894214,0.447476455,0.405648725,GN-GS,2,-2,2,HLH,Ukraine,Morocco
UKR,MEX,GN,GS,0.981954788,0.507459152,0,GN-GS,2,-2,-2,HLL,Ukraine,Mexico
UKR,MRT,GN,GS,0.979867583,0.396787626,0,GN-GS,2,-2,-2,HLL,Ukraine,Mauritania
UKR,NAM,GN,GS,0.985928495,0.591566763,0,GN-GS,2,-1,-2,HLL,Ukraine,Namibia
UKR,OMN,GN,GS,0.978277777,0.426829268,0,GN-GS,2,-2,-2,HLL,Ukraine,Oman
UKR,PAK,GN,GS,0.924178834,0.379346134,0,GN-GS,2,-2,-2,HLL,Ukraine,Pakistan
UKR,PER,GN,GS,0.96281609,0.497705868,0,GN-GS,2,-2,-2,HLL,Ukraine,Peru
UKR,SAU,GN,GS,0.984384353,0.424691979,0,GN-GS,2,-2,-2,HLL,Ukraine,Saudi Arabia
UKR,SDN,GN,GS,0.981457331,0.339970134,0,GN-GS,2,-2,-2,HLL,Ukraine,Sudan
UKR,SEN,GN,GS,0.975578729,0.468135327,0,GN-GS,2,-2,-2,HLL,Ukraine,Senegal
UKR,SUR,GN,GS,0.933911539,0.469086784,0,GN-GS,2,-2,-2,HLL,Ukraine,Suriname
UKR,TUN,GN,GS,0.976679562,0.454634146,0,GN-GS,2,-2,-2,HLL,Ukraine,Tunisia
UKR,URY,GN,GS,0.954411974,0.500369549,0,GN-GS,2,-2,-2,HLL,Ukraine,Uruguay
UKR,YEM,GN,GS,0.962238876,0.459110473,0,GN-GS,2,-2,-2,HLL,Ukraine,Yemen
UKR,ZAF,GN,GS,0.980225759,0.516840883,0,GN-GS,2,-2,-2,HLL,Ukraine,South Africa
USA,ARG,GN,GS,0.92940767,0.460711966,0.016902949,GN-GS,2,-2,-2,HLL,United States of America,Argentina
USA,BRA,GN,GS,1,0.438548405,0.234070468,GN-GS,2,-2,1,HLH,United States of America,Brazil
USA,CHL,GN,GS,0.92614061,0.492591062,0.105056243,GN-GS,2,-2,-1,HLL,United States of America,Chile
USA,CHN,GN,GS,0.948828325,0.367846775,1,GN-GS,2,-2,2,HLH,United States of America,China
USA,EGY,GN,GS,0.92090131,0.322152499,0.060875462,GN-GS,2,-2,-1,HLL,United States of America,Egypt
USA,GAB,GN,GS,0.902945518,0.312246464,0,GN-GS,2,-2,-2,HLL,United States of America,Gabon
USA,IDN,GN,GS,0.926619546,0.301316489,0.121384827,GN-GS,2,-2,-1,HLL,United States of America,Indonesia
USA,IND,GN,GS,0.965788845,0.396953775,0.146684538,GN-GS,2,-2,1,HLH,United States of America,India
USA,MAR,GN,GS,0.909474322,0.343821949,0.011284826,GN-GS,2,-2,-2,HLL,United States of America,Morocco
USA,MEX,GN,GS,0.98922291,0.450085601,0.243135114,GN-GS,2,-2,1,HLH,United States of America,Mexico
USA,MRT,GN,GS,0.907621225,0.210672313,0,GN-GS,2,-2,-2,HLL,United States of America,Mauritania
USA,MYS,GN,GS,0.908235672,0.311317773,0.049873899,GN-GS,2,-2,-1,HLL,United States of America,Malaysia
USA,OMN,GN,GS,0.906158296,0.322771626,2.36E-05,GN-GS,2,-2,-2,HLL,United States of America,Oman
USA,PER,GN,GS,0.907963563,0.452169202,0.06258633,GN-GS,2,-2,-1,HLL,United States of America,Peru
USA,PNG,GN,GS,0.910165333,0.459476343,0,GN-GS,2,-2,-2,HLL,United States of America,Papua New Guinea
USA,SAU,GN,GS,0.950361553,0.287437154,0.127198692,GN-GS,2,-2,1,HLH,United States of America,Saudi Arabia
USA,SEN,GN,GS,0.947871703,0.355578779,0.01712077,GN-GS,2,-2,-2,HLL,United States of America,Senegal
USA,YEM,GN,GS,0.94666764,0.391871601,0,GN-GS,2,-2,-2,HLL,United States of America,Yemen
USA,ZAF,GN,GS,0.973349055,0.464696853,0.11019313,GN-GS,2,-2,-1,HLL,United States of America,South Africa
ALB,AUS,GN,GN,0.968899191,0.68852459,0,GN-GN,2,-1,-2,HLL,Albania,Australia
ALB,BGR,GN,GN,0.929845288,0.880397137,0,GN-GN,2,1,-2,HHL,Albania,Bulgaria
ALB,CAN,GN,GN,0.901070483,0.68852459,0,GN-GN,2,-1,-2,HLL,Albania,Canada
ALB,ESP,GN,GN,0.959895968,0.833819897,0,GN-GN,2,1,-2,HHL,Albania,Spain
ALB,FRA,GN,GN,0.959895968,0.87512054,0,GN-GN,2,1,-2,HHL,Albania,France
ALB,GBR,GN,GN,0.906710276,0.68852459,0,GN-GN,2,-1,-2,HLL,Albania,United Kingdom
ALB,GEO,GN,GN,0.976271963,1,0,GN-GN,2,2,-2,HHL,Albania,Georgia
ALB,GRC,GN,GN,0.976373109,0.865209472,0,GN-GN,2,1,-2,HHL,Albania,Greece
ALB,HRV,GN,GN,0.985170478,1,0,GN-GN,2,2,-2,HHL,Albania,Croatia
ALB,ISR,GN,GN,0.910301117,0.456814289,0,GN-GN,2,-2,-2,HLL,Albania,Israel
ALB,ITA,GN,GN,0.948558961,0.833819897,0,GN-GN,2,1,-2,HHL,Albania,Italy
ALB,JPN,GN,GN,0.975005683,0.754098361,0,GN-GN,2,-1,-2,HLL,Albania,Japan
ALB,KOR,GN,GN,0.953869409,0.958877466,0,GN-GN,2,2,-2,HHL,Albania,Republic of Korea
ALB,MNE,GN,GN,0.976373109,1,1,GN-GN,2,2,2,HHH,Albania,Montenegro
ALB,NZL,GN,GN,0.944620549,0.803278689,0,GN-GN,2,1,-2,HHL,Albania,New Zealand
ALB,PRT,GN,GN,0.926009224,0.852459016,0,GN-GN,2,1,-2,HHL,Albania,Portugal
ALB,ROU,GN,GN,0.929845288,0.949453552,0,GN-GN,2,2,-2,HHL,Albania,Romania
ALB,RUS,GN,GN,0.974133639,0.684257804,0,GN-GN,2,-1,-2,HLL,Albania,Russian Federation
ALB,SVN,GN,GN,0.943725489,1,0,GN-GN,2,2,-2,HHL,Albania,Slovenia
ALB,TUR,GN,GN,0.976271963,0.196952205,0,GN-GN,2,-2,-2,HLL,Albania,Turkey
ALB,USA,GN,GN,0.985559501,0,0,GN-GN,2,-2,-2,HLL,Albania,United States of America
AUS,BEL,GN,GN,0.959299942,0.875219068,0.174989798,GN-GN,2,1,1,HHH,Australia,Belgium
AUS,CAN,GN,GN,0.993770433,1,0.58557777,GN-GN,2,2,2,HHH,Australia,Canada
AUS,DEU,GN,GN,0.961039529,0.873099003,0.52595106,GN-GN,2,1,2,HHH,Australia,Germany
AUS,DNK,GN,GN,0.933755075,0.922011917,0.24865016,GN-GN,2,2,1,HHH,Australia,Denmark
AUS,ESP,GN,GN,0.955563812,0.904597103,0.402451757,GN-GN,2,1,2,HHH,Australia,Spain
AUS,EST,GN,GN,0.946179356,0.902744273,0.036694849,GN-GN,2,1,-2,HHL,Australia,Estonia
AUS,FIN,GN,GN,0.938007567,0.875219068,0.135408789,GN-GN,2,1,1,HHH,Australia,Finland
AUS,FRA,GN,GN,0.97172905,0.809290998,0.394420381,GN-GN,2,1,2,HHH,Australia,France
AUS,GBR,GN,GN,0.955352597,0.766035752,1,GN-GN,2,-1,2,HLH,Australia,United Kingdom
AUS,IRL,GN,GN,0.951504213,0.873099003,0.147530295,GN-GN,2,1,1,HHH,Australia,Ireland
AUS,ISL,GN,GN,0.91894416,0.920346152,0.018928138,GN-GN,2,2,-2,HHL,Australia,Iceland
AUS,ISR,GN,GN,0.965585123,0.786230561,0.052879442,GN-GN,2,1,-1,HHL,Australia,Israel
AUS,ITA,GN,GN,0.951102096,0.888848053,0.275431237,GN-GN,2,1,1,HHH,Australia,Italy
AUS,LTU,GN,GN,0.945880951,0.915815604,0,GN-GN,2,2,-2,HHL,Australia,Lithuania
AUS,LVA,GN,GN,0.940324298,0.902744273,0,GN-GN,2,1,-2,HHL,Australia,Latvia
AUS,MDA,GN,GN,0.915603954,0.902744273,0,GN-GN,2,1,-2,HHL,Australia,"Moldova, Republic of"
AUS,NLD,GN,GN,0.964051067,0.936095202,0.592312725,GN-GN,2,2,2,HHH,Australia,Netherlands
AUS,NOR,GN,GN,0.936197728,0.873099003,0.251602014,GN-GN,2,1,1,HHH,Australia,Norway
AUS,NZL,GN,GN,0.986576124,0.906414301,0.687302641,GN-GN,2,1,2,HHH,Australia,New Zealand
AUS,POL,GN,GN,0.953825627,0.473351065,0.035135867,GN-GN,2,-2,-2,HLL,Australia,Poland
AUS,PRT,GN,GN,0.936104872,0.906414301,0.24159361,GN-GN,2,1,1,HHH,Australia,Portugal
AUS,RUS,GN,GN,0.998285343,0.171185474,0,GN-GN,2,-2,-2,HLL,Australia,Russian Federation
AUS,SWE,GN,GN,0.928470487,0.906414301,0.303405369,GN-GN,2,1,2,HHH,Australia,Sweden
AUS,UKR,GN,GN,0.955322434,0.400627512,0,GN-GN,2,-2,-2,HLL,Australia,Ukraine
AUS,USA,GN,GN,0.997075035,0.157728707,0.631426879,GN-GN,2,-2,2,HLH,Australia,United States of America
BEL,AUS,GN,GN,0.996413308,0.787878788,0.14237152,GN-GN,2,1,1,HHH,Belgium,Australia
BEL,BGR,GN,GN,0.915538335,0.516351635,0.046908067,GN-GN,2,-2,-1,HLL,Belgium,Bulgaria
BEL,CAN,GN,GN,0.990433996,0.818181818,0.037911871,GN-GN,2,1,-2,HHL,Belgium,Canada
BEL,DEU,GN,GN,0.978655619,0.938805531,0.549882681,GN-GN,2,2,2,HHH,Belgium,Germany
BEL,DNK,GN,GN,0.928102265,0.924242424,0.209266311,GN-GN,2,2,1,HHH,Belgium,Denmark
BEL,ESP,GN,GN,0.982165867,0.938805531,0.204374647,GN-GN,2,2,1,HHH,Belgium,Spain
BEL,EST,GN,GN,0.949120885,0.953654189,0.042983963,GN-GN,2,2,-2,HHL,Belgium,Estonia
BEL,FIN,GN,GN,0.93624643,0.909090909,0.017363161,GN-GN,2,2,-2,HHL,Belgium,Finland
BEL,FRA,GN,GN,0.998975236,0.918775383,0.447473585,GN-GN,2,2,2,HHH,Belgium,France
BEL,GBR,GN,GN,0.98550868,0.742424242,0.29385808,GN-GN,2,-1,1,HLH,Belgium,United Kingdom
BEL,GRC,GN,GN,0.917231136,0.845513963,0.191315472,GN-GN,2,1,1,HHH,Belgium,Greece
BEL,IRL,GN,GN,0.991238727,0.847013828,0.140490403,GN-GN,2,1,1,HHH,Belgium,Ireland
BEL,ISL,GN,GN,0.908732338,0.892909679,0,GN-GN,2,1,-2,HHL,Belgium,Iceland
BEL,ISR,GN,GN,0.99029638,0.618500797,0,GN-GN,2,-1,-2,HLL,Belgium,Israel
BEL,ITA,GN,GN,0.979606778,0.923506914,0.342386287,GN-GN,2,2,2,HHH,Belgium,Italy
BEL,JPN,GN,GN,0.910957761,0.787878788,0.059077609,GN-GN,2,1,-1,HHL,Belgium,Japan
BEL,LTU,GN,GN,0.959476913,0.95682856,0,GN-GN,2,2,-2,HHL,Belgium,Lithuania
BEL,LVA,GN,GN,0.94178523,0.953654189,0,GN-GN,2,2,-2,HHL,Belgium,Latvia
BEL,MDA,GN,GN,0.963214336,0.976827094,0,GN-GN,2,2,-2,HHL,Belgium,"Moldova, Republic of"
BEL,NLD,GN,GN,0.998096503,0.938805531,1,GN-GN,2,2,2,HHH,Belgium,Netherlands
BEL,NOR,GN,GN,0.930188008,0.908208297,0.221098407,GN-GN,2,2,1,HHH,Belgium,Norway
BEL,NZL,GN,GN,0.991489988,0.848484848,0.115078947,GN-GN,2,1,-1,HHL,Belgium,New Zealand
BEL,POL,GN,GN,0.988475558,0.521093286,0.202640345,GN-GN,2,-2,1,HLH,Belgium,Poland
BEL,PRT,GN,GN,0.973337636,0.939393939,0.194881989,GN-GN,2,2,1,HHH,Belgium,Portugal
BEL,ROU,GN,GN,0.933575408,0.660130719,0.136833323,GN-GN,2,-1,1,HLH,Belgium,Romania
BEL,RUS,GN,GN,0.999675011,0.227569816,0,GN-GN,2,-2,-2,HLL,Belgium,Russian Federation
BEL,SVN,GN,GN,0.916441762,0.977806231,0.051899472,GN-GN,2,2,-1,HHL,Belgium,Slovenia
BEL,SWE,GN,GN,0.919516183,0.878787879,0.05781552,GN-GN,2,1,-1,HHL,Belgium,Sweden
BEL,TUR,GN,GN,0.915538335,0.101818182,0.017019808,GN-GN,2,-2,-2,HLL,Belgium,Turkey
BEL,UKR,GN,GN,0.996661213,0.449249779,0,GN-GN,2,-2,-2,HLL,Belgium,Ukraine
BEL,USA,GN,GN,0.997945076,0,0.050424518,GN-GN,2,-2,-1,HLL,Belgium,United States of America
BGR,ALB,GN,GN,0.921472099,0.872704582,0,GN-GN,2,1,-2,HHL,Bulgaria,Albania
BGR,AUS,GN,GN,1,0.47587417,0,GN-GN,2,-2,-2,HLL,Bulgaria,Australia
BGR,BEL,GN,GN,0.920758963,0.603709738,0.136536842,GN-GN,2,-1,1,HLH,Bulgaria,Belgium
BGR,CAN,GN,GN,0.971069838,0.506329114,0,GN-GN,2,-2,-2,HLL,Bulgaria,Canada
BGR,ESP,GN,GN,0.98878783,0.603709738,0.125981463,GN-GN,2,-1,1,HLH,Bulgaria,Spain
BGR,FRA,GN,GN,0.985593666,0.605862758,0.026779989,GN-GN,2,-1,-2,HLL,Bulgaria,France
BGR,GBR,GN,GN,0.988898265,0.493670886,0.093237604,GN-GN,2,-2,-1,HLL,Bulgaria,United Kingdom
BGR,GEO,GN,GN,0.901955314,0.959011453,0,GN-GN,2,2,-2,HHL,Bulgaria,Georgia
BGR,GRC,GN,GN,0.991660091,0.658227848,0.318627036,GN-GN,2,-1,2,HLH,Bulgaria,Greece
BGR,HRV,GN,GN,0.987358277,0.980136319,0,GN-GN,2,2,-2,HHL,Bulgaria,Croatia
BGR,IRL,GN,GN,0.908240125,0.654843965,0,GN-GN,2,-1,-2,HLL,Bulgaria,Ireland
BGR,ISR,GN,GN,0.929183856,0.340694856,0.347722937,GN-GN,2,-2,2,HLH,Bulgaria,Israel
BGR,ITA,GN,GN,0.993546087,0.616493295,0.148707765,GN-GN,2,-1,1,HLH,Bulgaria,Italy
BGR,JPN,GN,GN,0.990834733,0.556962025,0,GN-GN,2,-2,-2,HLL,Bulgaria,Japan
BGR,KOR,GN,GN,0.970120207,0.96145853,0,GN-GN,2,2,-2,HHL,Bulgaria,Republic of Korea
BGR,MDA,GN,GN,0.955618776,1,0,GN-GN,2,2,-2,HHL,Bulgaria,"Moldova, Republic of"
BGR,NZL,GN,GN,0.978636006,0.582278481,0,GN-GN,2,-2,-2,HLL,Bulgaria,New Zealand
BGR,PRT,GN,GN,0.972584888,0.607594937,0.056026955,GN-GN,2,-1,-1,HLL,Bulgaria,Portugal
BGR,ROU,GN,GN,0.981056385,0.780506329,1,GN-GN,2,-1,2,HLH,Bulgaria,Romania
BGR,RUS,GN,GN,0.954670413,0.728860759,0.274330299,GN-GN,2,-1,1,HLH,Bulgaria,Russian Federation
BGR,SVN,GN,GN,0.994188336,0.962575674,0,GN-GN,2,2,-2,HHL,Bulgaria,Slovenia
BGR,TUR,GN,GN,0.99858417,0.104107466,0.460965475,GN-GN,2,-2,2,HLH,Bulgaria,Turkey
BGR,UKR,GN,GN,0.955618776,0.936082216,0.863412065,GN-GN,2,2,2,HHH,Bulgaria,Ukraine
BGR,USA,GN,GN,0.972536715,0,0,GN-GN,2,-2,-2,HLL,Bulgaria,United States of America
CAN,AUS,GN,GN,1,1,0.973578893,GN-GN,2,2,2,HHH,Canada,Australia
CAN,BEL,GN,GN,0.957536705,0.905263158,0.111536532,GN-GN,2,1,-1,HHL,Canada,Belgium
CAN,DEU,GN,GN,0.987040906,0.905263158,1,GN-GN,2,1,2,HHH,Canada,Germany
CAN,DNK,GN,GN,0.981279862,0.953984962,0.199677287,GN-GN,2,2,1,HHH,Canada,Denmark
CAN,ESP,GN,GN,0.93066355,0.873684211,0.368553485,GN-GN,2,1,2,HHH,Canada,Spain
CAN,EST,GN,GN,0.985306908,0.925696594,0,GN-GN,2,2,-2,HHL,Canada,Estonia
CAN,FIN,GN,GN,0.984410342,0.875789474,0.083483378,GN-GN,2,1,-1,HHL,Canada,Finland
CAN,FRA,GN,GN,0.955394227,0.809881847,0.616460394,GN-GN,2,1,2,HHH,Canada,France
CAN,GBR,GN,GN,0.933816069,0.735037594,0.907944586,GN-GN,2,-1,2,HLH,Canada,United Kingdom
CAN,IRL,GN,GN,0.951552173,0.873684211,0.239416848,GN-GN,2,1,1,HHH,Canada,Ireland
CAN,ISL,GN,GN,0.970225841,0.921052632,0,GN-GN,2,2,-2,HHL,Canada,Iceland
CAN,ISR,GN,GN,0.961004396,0.786842105,0.090652586,GN-GN,2,1,-1,HHL,Canada,Israel
CAN,ITA,GN,GN,0.925341917,0.857894737,0.413214326,GN-GN,2,1,2,HHH,Canada,Italy
CAN,LTU,GN,GN,0.978590833,0.93940256,0,GN-GN,2,2,-2,HHL,Canada,Lithuania
CAN,LVA,GN,GN,0.97932695,0.928146453,0,GN-GN,2,2,-2,HHL,Canada,Latvia
CAN,NLD,GN,GN,0.983290897,0.936842105,0.22875486,GN-GN,2,2,1,HHH,Canada,Netherlands
CAN,NOR,GN,GN,0.982720575,0.905263158,0.643831463,GN-GN,2,1,2,HHH,Canada,Norway
CAN,NZL,GN,GN,0.972900363,0.907067669,0.708187272,GN-GN,2,1,2,HHH,Canada,New Zealand
CAN,POL,GN,GN,0.971099665,0.504854369,0.089967007,GN-GN,2,-2,-1,HLL,Canada,Poland
CAN,PRT,GN,GN,0.907865455,0.875789474,0.264323328,GN-GN,2,1,1,HHH,Canada,Portugal
CAN,RUS,GN,GN,0.998639378,0.201941748,0.130204246,GN-GN,2,-2,1,HLH,Canada,Russian Federation
CAN,SWE,GN,GN,0.977619136,0.875789474,0.496402712,GN-GN,2,1,2,HHH,Canada,Sweden
CAN,UKR,GN,GN,0.940505445,0.431578947,0,GN-GN,2,-2,-2,HLL,Canada,Ukraine
CAN,USA,GN,GN,0.997962835,0.156390977,0.92087792,GN-GN,2,-2,2,HLH,Canada,United States of America
DEU,AUS,GN,GN,0.999282674,0.783980583,0.454840752,GN-GN,2,1,2,HHH,Germany,Australia
DEU,BEL,GN,GN,0.983423427,0.938280166,0.493778527,GN-GN,2,2,2,HHH,Germany,Belgium
DEU,CAN,GN,GN,1,0.816620879,0.521275389,GN-GN,2,1,2,HHH,Germany,Canada
DEU,DNK,GN,GN,0.968845642,0.923592033,0.274743925,GN-GN,2,2,1,HHH,Germany,Denmark
DEU,ESP,GN,GN,0.953297397,0.90742025,0.656881221,GN-GN,2,1,2,HHH,Germany,Spain
DEU,EST,GN,GN,0.984720336,0.976628151,0.072065256,GN-GN,2,2,-1,HHL,Germany,Estonia
DEU,FIN,GN,GN,0.973250609,0.90831044,0.448576548,GN-GN,2,2,2,HHH,Germany,Finland
DEU,FRA,GN,GN,0.974407583,0.918078056,0.767455378,GN-GN,2,2,2,HHH,Germany,France
DEU,GBR,GN,GN,0.957736827,0.816620879,1,GN-GN,2,1,2,HHH,Germany,United Kingdom
DEU,IRL,GN,GN,0.9779383,0.845700416,0.252056413,GN-GN,2,1,1,HHH,Germany,Ireland
DEU,ISL,GN,GN,0.949902553,0.922850208,0.07294678,GN-GN,2,2,-1,HHL,Germany,Iceland
DEU,ISR,GN,GN,0.978807096,0.615225564,0.138646949,GN-GN,2,-1,1,HLH,Germany,Israel
DEU,ITA,GN,GN,0.948590067,0.938280166,0.581466972,GN-GN,2,2,2,HHH,Germany,Italy
DEU,LTU,GN,GN,0.987156053,0.978523166,0.074208394,GN-GN,2,2,-1,HHL,Germany,Lithuania
DEU,LVA,GN,GN,0.978496184,0.976966874,7.75E-04,GN-GN,2,2,-2,HHL,Germany,Latvia
DEU,MDA,GN,GN,0.910007484,0.976628151,0,GN-GN,2,2,-2,HHL,Germany,"Moldova, Republic of"
DEU,NLD,GN,GN,0.99494535,0.938280166,0.970316401,GN-GN,2,2,2,HHH,Germany,Netherlands
DEU,NOR,GN,GN,0.970051557,0.90742025,0.564692839,GN-GN,2,1,2,HHH,Germany,Norway
DEU,NZL,GN,GN,0.988439724,0.847184066,0.205339722,GN-GN,2,1,1,HHH,Germany,New Zealand
DEU,POL,GN,GN,0.992073823,0.579306723,0.11441078,GN-GN,2,-2,-1,HLL,Germany,Poland
DEU,PRT,GN,GN,0.930503641,0.90831044,0.554488928,GN-GN,2,2,2,HHH,Germany,Portugal
DEU,RUS,GN,GN,0.999256367,0.283263305,0.088559242,GN-GN,2,-2,-1,HLL,Germany,Russian Federation
DEU,SWE,GN,GN,0.960302956,0.877747253,0.445732066,GN-GN,2,1,2,HHH,Germany,Sweden
DEU,UKR,GN,GN,0.963350291,0.506241331,0.025096941,GN-GN,2,-2,-2,HLL,Germany,Ukraine
DEU,USA,GN,GN,0.990876989,0.052541209,0.359066617,GN-GN,2,-2,2,HLH,Germany,United States of America
DNK,AUS,GN,GN,1,0.83424225,0.305161164,GN-GN,2,1,2,HHH,Denmark,Australia
DNK,BEL,GN,GN,0.94742708,0.924655568,0.293210462,GN-GN,2,2,1,HHH,Denmark,Belgium
DNK,CAN,GN,GN,0.999849032,0.865671642,0.138704993,GN-GN,2,1,1,HHH,Denmark,Canada
DNK,DEU,GN,GN,0.992189068,0.924655568,0.404448624,GN-GN,2,2,2,HHH,Denmark,Germany
DNK,ESP,GN,GN,0.913528495,0.924655568,0.341683646,GN-GN,2,2,2,HHH,Denmark,Spain
DNK,EST,GN,GN,0.994388751,1,0.434159335,GN-GN,2,2,2,HHH,Denmark,Estonia
DNK,FIN,GN,GN,0.995159048,0.925373134,1,GN-GN,2,2,2,HHH,Denmark,Finland
DNK,FRA,GN,GN,0.94668689,0.840085288,0.302391612,GN-GN,2,1,2,HHH,Denmark,France
DNK,GBR,GN,GN,0.91724138,0.791044776,0.342741377,GN-GN,2,1,2,HHH,Denmark,United Kingdom
DNK,IRL,GN,GN,0.937468923,0.924655568,0.442124089,GN-GN,2,2,2,HHH,Denmark,Ireland
DNK,ISL,GN,GN,0.988015595,0.939724455,0.281677138,GN-GN,2,2,1,HHH,Denmark,Iceland
DNK,ISR,GN,GN,0.953458662,0.640858209,0.0813048,GN-GN,2,-1,-1,HLL,Denmark,Israel
DNK,ITA,GN,GN,0.908464376,0.909586682,0.296218073,GN-GN,2,2,1,HHH,Denmark,Italy
DNK,LTU,GN,GN,0.983676703,1,0,GN-GN,2,2,-2,HHL,Denmark,Lithuania
DNK,LVA,GN,GN,0.991988631,1,0,GN-GN,2,2,-2,HHL,Denmark,Latvia
DNK,NLD,GN,GN,0.989915003,0.984931114,0.635491438,GN-GN,2,2,2,HHH,Denmark,Netherlands
DNK,NOR,GN,GN,0.997535498,0.954793341,0.691022574,GN-GN,2,2,2,HHH,Denmark,Norway
DNK,NZL,GN,GN,0.965103601,0.925373134,0.189488388,GN-GN,2,2,1,HHH,Denmark,New Zealand
DNK,POL,GN,GN,0.963459087,0.543544414,0.352520633,GN-GN,2,-2,2,HLH,Denmark,Poland
DNK,RUS,GN,GN,0.998857552,0.224025504,0.193225604,GN-GN,2,-2,1,HLH,Denmark,Russian Federation
DNK,SWE,GN,GN,0.994003396,0.925373134,0.903756317,GN-GN,2,2,2,HHH,Denmark,Sweden
DNK,UKR,GN,GN,0.926348965,0.472588978,0,GN-GN,2,-2,-2,HLL,Denmark,Ukraine
DNK,USA,GN,GN,0.999385854,0,0.046759628,GN-GN,2,-2,-1,HLL,Denmark,United States of America
ESP,AUS,GN,GN,0.998735099,0.826907074,0.338283562,GN-GN,2,1,2,HHH,Spain,Australia
ESP,BEL,GN,GN,0.944712593,0.942302358,0.194258429,GN-GN,2,2,1,HHH,Spain,Belgium
ESP,BGR,GN,GN,0.971328361,0.543988685,0.056880763,GN-GN,2,-2,-1,HLL,Spain,Bulgaria
ESP,CAN,GN,GN,0.97646167,0.8,0.186700312,GN-GN,2,1,1,HHH,Spain,Canada
